,6.0%,7.0%,8.0%,9.0%,10.0%,11.0%,12.0%,13.0%,14.0%,15.0%,EW,60/40
2018-09-30,-0.0032187349042344642,-0.0025338136066452373,-0.0015124138594295536,-0.0004522712556068327,0.001073324672904441,0.004241758220640424,0.004241758220640424,0.004241758220640424,0.007410191768376407,0.008360721832697203,-0.003403921946585009,-0.0013551691472167616
2018-10-31,-0.06278961848784828,-0.07326435640718248,-0.0834065099539825,-0.09328527209429699,-0.1004257174233369,-0.09764101453504667,-0.09764101453504667,-0.09764101453504667,-0.09485631164675645,-0.0940209007802694,-0.046915171572399925,-0.042235328925834925
2018-11-30,0.009232825644837364,0.011248785593764497,0.0122238659571766,0.013179638553077078,0.013664655755584305,0.013554140215641984,0.013554140215641984,0.013554140215641984,0.01344362467569966,0.013410470013716962,0.011697879132997108,0.016630755842378477
2018-12-31,-0.03649375717644566,-0.04758447060803034,-0.05593100023682664,-0.06403993331529365,-0.07197970798021099,-0.07644850695336113,-0.07644850695336113,-0.07644850695336113,-0.07220758455710286,-0.07093530783822538,-0.03480016589625419,-0.041809023290692804
2019-01-31,0.05033088826799697,0.05294197078354162,0.05817655532149935,0.0632175981282255,0.0681179794581549,0.07004275140384604,0.07004275140384604,0.07004275140384604,0.06492655493872405,0.06339169599918745,0.05327065377761345,0.050128021886215186
2019-02-28,0.011013902228825319,0.014312755439493582,0.01807353312376648,0.021257987466728405,0.024442441809690338,0.027626896152652267,0.027626896152652267,0.027626896152652267,0.030811350495614197,0.03176668679850277,0.01665607271953045,0.017401824526863185
2019-03-31,0.016688799986733237,0.017509111102966306,0.017900528110025574,0.018310638715226236,0.018734936969830633,0.01917415356822865,0.01917415356822865,0.01917415356822865,0.020138434976963,0.020427719399583304,0.010529543190778347,0.022138872759517668
2019-04-30,0.012321930422866584,0.013926216981373364,0.015942176880418824,0.017896990143068465,0.019805186663119312,0.021254682508161253,0.021254682508161253,0.021254682508161253,0.021324847462888232,0.021345896949306328,0.01683610554044087,0.02213542427457362
2019-05-31,-0.01028284762378475,-0.01744327397203672,-0.020723470796412017,-0.023769169824249446,-0.02663774817597849,-0.02764946986221446,-0.02764946986221446,-0.02764946986221446,-0.022806230607233767,-0.021353258830739564,-0.024671814915123387,-0.02589471437427284
2019-06-30,0.039318383768799536,0.04266149993942376,0.047137620071636355,0.051495669051021514,0.055766320166392054,0.05869238875846079,0.05869238875846079,0.05869238875846079,0.05904400200044511,0.05914948597304041,0.04471013037454526,0.04679803503503473
2019-07-31,0.010206839931197063,0.012443361116724425,0.014384312187040286,0.014932123901004672,0.015479935614969057,0.016027747328933445,0.016027747328933445,0.016027747328933445,0.01657555904289783,0.016739902557087145,0.004294560568840748,0.008915858078092054
2019-08-31,0.01976437760743971,0.020397653925503918,0.019257220211471814,0.01563876329224524,0.012020306373018659,0.008401849453792087,0.008401849453792087,0.008401849453792087,0.004783392534565509,0.0036978554587975363,0.0016667623468240994,0.005953217932484401
2019-09-30,-0.007160005072441952,-0.008645536545643841,-0.009499391024007738,-0.009880163782750048,-0.010260936541492358,-0.010641709300234666,-0.010641709300234666,-0.010641709300234666,-0.011022482058976976,-0.01113671388659967,0.0026089386910236392,0.007095533636617191
2019-10-31,0.0033897297990004805,0.003938349277063808,0.005447851376949824,0.005648991231572202,0.005850131086194581,0.00605127094081696,0.00605127094081696,0.00605127094081696,0.0062524107954393384,0.0063127527518260515,0.014716613558027176,0.013844983917692089
2019-11-30,0.0020189292188841496,0.010046857147977003,0.01817519799599591,0.020991525859353592,0.023807853722711273,0.026624181586068957,0.026624181586068957,0.026624181586068957,0.029440509449426642,0.030285407808433945,0.014042194737584078,0.019008193689912335
2019-12-31,0.01642862897631509,0.02050333768808099,0.02431882155706552,0.022979664580906282,0.0209540944023757,0.018928524223845125,0.018928524223845125,0.018928524223845125,0.016902954045314545,0.016295282991755373,0.02024266843851858,0.014129340368090836
2020-01-31,0.02974198247722922,0.036433870376309574,0.03953854335525126,0.039094500825973516,0.038217062254788714,0.03733962368360391,0.03733962368360391,0.03733962368360391,0.0364621851124191,0.03619895354106366,0.003912615590832863,0.013640230693104095
2020-02-29,-0.024925507743579767,-0.0332357530816786,-0.03853413180894757,-0.04489310175573322,-0.05141951688346379,-0.05794593201119436,-0.05794593201119436,-0.05794593201119436,-0.06447234713892493,-0.0664302716772441,-0.033708169442302344,-0.03674994118526304
2020-03-31,-0.0827613559250273,-0.08952764721261366,-0.09150917345843701,-0.0953025313229085,-0.11099921706364477,-0.1182528683477128,-0.1182528683477128,-0.1182528683477128,-0.11287833846186923,-0.11126597949611618,-0.08940487686489983,-0.059876163386007035
2020-04-30,0.07004756869999701,0.08090672991202563,0.08912481395686889,0.09565744387136002,0.10045805221543215,0.10525866055950428,0.10525866055950428,0.10525866055950428,0.11005926890357641,0.11149945140679804,0.0713630569306449,0.07781565686913865
2020-05-31,0.026873456847429936,0.03316683882221706,0.03892620544046996,0.044112207851653366,0.04805162756531952,0.051313041254403315,0.051313041254403315,0.051313041254403315,0.05457445494348711,0.05555287905021225,0.035743851347468186,0.029725631172254952
2020-06-30,0.020523741323829413,0.024657247512567964,0.028546343139842764,0.031592087767829596,0.03473063686576128,0.037964370694399244,0.03890065471673281,0.03890065471673281,0.04043806690447265,0.0408992905607946,0.020851246917863636,0.011179414605629434
2020-07-31,0.0491168382119346,0.057957134548063886,0.062155344764960485,0.06321898096671204,0.06929160073916382,0.07537811749266332,0.07241111517892909,0.07241111517892909,0.0684198772920491,0.06722250592598511,0.041434140079507374,0.038706388452739035
2020-08-31,0.0215809806260511,0.03345128382136848,0.0437964597131192,0.05349323435796364,0.05988428069302683,0.06714218941287635,0.07456499242730646,0.07451331252927648,0.08442915844706221,0.08740391222239793,0.02823520274071222,0.03794653403985366
2020-09-30,-0.019368555427103334,-0.02506728251150703,-0.029696408159272006,-0.03412181970952155,-0.03842095030826913,-0.040057280454805666,-0.040283839485561405,-0.044006878801338425,-0.044624235377380785,-0.0448094423501935,-0.017172963262289613,-0.021214539509768326
2020-10-31,-0.013993351496985294,-0.01899403154656193,-0.022114738970070026,-0.02388993804218774,-0.025033507292466915,-0.026154143837124243,-0.029765435754083497,-0.02320012006086838,-0.025413830251980185,-0.02607794330931373,-0.008417003443798969,-0.02079300668918771
2020-11-30,0.022206357048467556,0.032202599651745566,0.04432581583185021,0.050873064832479276,0.05463208312957897,0.058315426377313705,0.07189526434663385,0.06943162605485663,0.0841929066616997,0.08862129084375264,0.06827693510396302,0.06703219277638683
2020-12-31,0.02476168012045941,0.027604976852755318,0.02994294668923287,0.03492648324553173,0.03976295361817157,0.04382380522751338,0.03924404340559359,0.03745281628955013,0.03392677734648388,0.03286896566356401,0.03522761293971421,0.021516572857723747
2021-01-31,-0.009783573868260375,-0.008374846201939276,-0.006327224350773541,-0.005609448463885507,-0.004913581563499265,-0.003941967320543288,0.002216132752428163,0.00797320928508288,0.012765748411402674,0.014203510149298614,0.002342162217461523,-0.01049613894716326
2021-02-28,-0.0228374779909869,-0.021691252131568858,-0.021524724326517832,-0.02226316519877284,-0.0229780956826039,-0.021768834723217084,-0.014784311772968609,-0.010563856476629052,-0.004333547539132121,-0.002464454857883042,0.0031545958450202513,0.0071423020234693685
2021-03-31,-0.005646482116586599,-0.005867761325756191,-0.0022454521623993745,-0.0005141779083044171,0.001179161250877741,0.0026823698173818957,0.004233207733499088,-0.004042624987490448,-0.0008079207480909496,-0.007125348281485769,0.0061150079289975165,0.01787215587089057
2021-04-30,0.024904073374064285,0.031666998695355456,0.03803095193600705,0.04598105567077643,0.05042922327120326,0.05440037718915046,0.05862134253632349,0.05228258013867709,0.05727824597281119,0.05135960042602182,0.02484221534149266,0.035740546216998
2021-05-31,0.0037379187898917,0.004336258107847075,0.0047468936395379975,0.0003863447930110321,-0.003122634937591459,-0.003249404537113547,-0.0020023081895129543,0.00040180001586698037,-0.007361417875796096,-0.012650308878906173,0.008786870367351644,0.005705204609215775
2021-06-30,0.01723100886864768,0.02034223354929423,0.024438536047354017,0.03514273416700253,0.038404298098268855,0.04056662208530541,0.04330594996004319,0.03568015670285895,0.04833719085261749,0.05213430109754505,0.00896239420180657,0.017645092219659243
2021-07-31,0.025976893351268453,0.027061012282206295,0.02892308058194383,0.030128303635708904,0.030790986084146342,0.03143705123684687,0.032073263393647286,0.03432871684418527,0.035588255144270525,0.035966116634296094,0.0038393340315263855,0.022642981264387838
2021-08-31,0.010601175832000733,0.01510131823681003,0.019141043489902997,0.023251408950434496,0.026292790925099147,0.02922115513026634,0.03209895245430824,0.03266614568844672,0.036873244303981145,0.03813537388864147,0.011480335341381862,0.01613207060183828
2021-09-30,-0.026850330087436827,-0.0306033261081492,-0.03661088259087307,-0.041141120266531335,-0.04393384189157062,-0.04668603547602883,-0.04938842706033889,-0.05164195579553857,-0.0542156633914441,-0.054987775670215754,-0.025140851457986994,-0.03437135859601152
2021-10-31,0.031556770277698404,0.039843767303221186,0.0462502925492622,0.053560442806146705,0.05994279451946115,0.06614275041982678,0.07223289653603376,0.07509574015813578,0.08264495539524863,0.08490971996638248,0.027821373255194543,0.04045912927243362
2021-11-30,0.008210684527321127,0.00984009321332437,0.010732329259475384,0.011580259157926435,0.011791719086026081,0.011997635240208394,0.012199632519725008,0.009986771630237012,0.012453385283557947,0.012685700421350473,-0.014647798478674944,-0.0003231998920223628
